335115447261410,-1.0346485376358032,7.812553882598877,5.575605869293213,0
335115449802594,-1.087338924407959,7.908354759216309,5.60913610458374,0
335115452343906,-1.0538086891174316,8.00894546508789,5.513335227966309,0
335115454882871,-1.0825488567352295,7.922724723815918,5.566025733947754,0
335115457424183,-1.087338924407959,8.0233154296875,5.5420756340026855,0
335115459965495,-1.1496094465255737,7.951465129852295,5.518125057220459,0
335115462506679,-1.1783496141433716,7.961045265197754,5.599555969238281,0
335115465047991,-1.221459984779358,7.903564929962158,5.642666339874268,0
335115467589303,-1.3076807260513306,7.951465129852295,5.685776710510254,0
335115470130487,-1.341210961341858,7.975415229797363,5.714516639709473,0
335115472671799,-1.3699512481689453,7.927515029907227,5.594765663146973,0
335115475213111,-1.326840877532959,7.89877462387085,5.652246475219727,0
335115477754295,-1.3076807260513306,7.913145065307617,5.700146675109863,0
335115480295607,-1.2597802877426147,7.860454559326172,5.695356845855713,0
335115482836919,-1.2693604230880737,7.841294288635254,5.719306945800781,0
335115485378231,-1.2981005907058716,7.731123447418213,5.805527687072754,0
335115487919415,-1.2358301877975464,7.788603782653809,5.786367416381836,0
335115490460727,-1.2981005907058716,7.735913276672363,5.786367416381836,0
335115493002039,-1.221459984779358,7.6975932121276855,5.877377986907959,0
335115495543223,-1.2022998332977295,7.7167534828186035,5.886958122253418,0
335115498084535,-1.1496094465255737,7.654482841491699,5.9013285636901855,0
335115500625847,-1.063388705253601,7.654482841491699,5.98275899887085,0
335115503167031,-1.1160790920257568,7.6975932121276855,5.853427886962891,0
335115505708343,-1.0777587890625,7.563471794128418,5.86300802230835,0
335115508249655,-1.0250684022903442,7.668852806091309,5.906118392944336,0
335115510790839,-0.9915381073951721,7.568262100219727,5.829477787017822,0
335115513332151,-1.0059082508087158,7.592212200164795,5.834267616271973,0
335115515873463,-1.0250684022903442,7.625742435455322,5.805527687072754,0
335115518414647,-1.0825488567352295,7.553892135620117,5.757627010345459,0
335115520955959,-1.087338924407959,7.692802906036377,5.810317516326904,0
335115523497271,-1.1400293111801147,7.711963176727295,5.810317516326904,0
335115526038583,-1.111289143562317,7.688013076782227,5.843847751617432,0
335115528579767,-1.1639795303344727,7.755073547363281,5.824687957763672,0
335115531121079,-1.183139681816101,7.750283718109131,5.86300802230835,0
335115533662391,-1.2022998332977295,7.683222770690918,5.815107822418213,0
335115536203575,-1.2166699171066284,7.860454559326172,5.7815775871276855,0
335115538744887,-1.2406201362609863,7.788603782653809,5.7815775871276855,0
335115541286199,-1.2406201362609863,7.798183917999268,5.791157245635986,0
335115543827383,-1.2645703554153442,7.807764053344727,5.767207145690918,0
335115546368695,-1.302890658378601,7.802973747253418,5.671406269073486,0
335115548910007,-1.31247079372406,7.865244388580322,5.700146675109863,0
335115551456274,-1.341210961341858,7.8173441886901855,5.671406269073486,0
335115553997586,-1.2837305068969727,7.8365044593811035,5.637876033782959,0
335115556538898,-1.341210961341858,7.788603782653809,5.633086204528809,0
335115559080210,-1.336421012878418,7.860454559326172,5.566025733947754,0
335115561621394,-1.326840877532959,7.793394088745117,5.628296375274658,0
335115564162706,-1.2837305068969727,7.8269243240356445,5.637876033782959,0
335115566704018,-1.2502002716064453,7.855664253234863,5.60913610458374,0
335115569245330,-1.2933106422424316,7.807764053344727,5.62350606918335,0
335115571786514,-1.31247079372406,7.841294288635254,5.666616439819336,0
335115574327826,-1.2741504907608032,7.841294288635254,5.700146675109863,0
335115576869138,-1.3220508098602295,7.8365044593811035,5.676196575164795,0
335115579410450,-1.3316309452056885,7.846084117889404,5.733676910400391,0
335115581951762,-1.3172607421875,7.783813953399658,5.72888708114624,0
335115584492946,-1.3076807260513306,7.88440465927124,5.700146675109863,0
335115587034258,-1.3891113996505737,7.822134017944336,5.690566539764404,0
335115589575570,-1.3651611804962158,7.889194488525391,5.738467216491699,0
335115592116882,-1.3747413158416748,7.865244388580322,5.733676910400391,0
335115594658066,-1.3651611804962158,7.846084117889404,5.671406269073486,0
335115597199378,-1.3747413158416748,7.913145065307617,5.695356845855713,0
335115599740690,-1.422641634941101,7.941884994506836,5.695356845855713,0
335115602282002,-1.4034814834594727,7.88440465927124,5.657036304473877,0
335115604823186,-1.3747413158416748,7.850874423980713,5.604345798492432,0
335115607364498,-1.4082715511322021,7.941884994506836,5.551655292510986,0
335115609905810,-1.4130616188049316,7.870034694671631,5.546865463256836,0
335115612447122,-1.4657520055770874,7.893984794616699,5.5420756340026855,0
335115614988434,-1.422641634941101,7.908354759216309,5.532495498657227,0
335115617529618,-1.4034814834594727,7.932304859161377,5.561235427856445,0
335115620070930,-1.3986914157867432,7.874824523925781,5.546865463256836,0
335115622612242,-1.470542073249817,7.874824523925781,5.441484451293945,0
335115625153554,-1.3699512481689453,7.865244388580322,5.494174957275391,0
335115627694738,-1.4274317026138306,7.841294288635254,5.570815563201904,0
335115630236050,-1.3603711128234863,7.822134017944336,5.613925933837891,0
335115632777362,-1.4801220893859863,7.793394088745117,5.594765663146973,0
335115635318674,-1.3986914157867432,7.793394088745117,5.72888708114624,0
335115637859986,-1.4657520055770874,7.76465368270874,5.724096775054932,0
335115640401170,-1.4130616188049316,7.793394088745117,5.86300802230835,0
335115642942482,-1.4370118379592896,7.774233818054199,5.9013285636901855,0
