@relation accelerometer

@attribute minimum_for_axis_X numeric
@attribute minimum_for_axis_Y numeric
@attribute minimum_for_axis_Z numeric
@attribute minimum_for_magnitude numeric
@attribute average_acceleration_for_axis_X numeric
@attribute average_acceleration_for_axis_Y numeric
@attribute average_acceleration_for_axis_Z numeric
@attribute average_acceleration_for_magnitude numeric
@attribute standard_deviation_for_axis_X numeric
@attribute standard_deviation_for_axis_Y numeric
@attribute standard_deviation_for_axis_Z numeric
@attribute standard_deviation_for_magnitude numeric
@attribute average_absolute_difference_for_axis_X numeric
@attribute average_absolute_difference_for_axis_Y numeric
@attribute average_absolute_difference_for_axis_Z numeric
@attribute average_absolute_difference_for_magnitude numeric
@attribute zero_crossing_rate_for_axis_X numeric
@attribute zero_crossing_rate_for_axis_Y numeric
@attribute zero_crossing_rate_for_axis_Z numeric
@attribute bin0_X numeric
@attribute bin1_X numeric
@attribute bin2_X numeric
@attribute bin3_X numeric
@attribute bin4_X numeric
@attribute bin5_X numeric
@attribute bin6_X numeric
@attribute bin7_X numeric
@attribute bin8_X numeric
@attribute bin9_X numeric
@attribute bin0_Y numeric
@attribute bin1_Y numeric
@attribute bin2_Y numeric
@attribute bin3_Y numeric
@attribute bin4_Y numeric
@attribute bin5_Y numeric
@attribute bin6_Y numeric
@attribute bin7_Y numeric
@attribute bin8_Y numeric
@attribute bin9_Y numeric
@attribute bin0_Z numeric
@attribute bin1_Z numeric
@attribute bin2_Z numeric
@attribute bin3_Z numeric
@attribute bin4_Z numeric
@attribute bin5_Z numeric
@attribute bin6_Z numeric
@attribute bin7_Z numeric
@attribute bin8_Z numeric
@attribute bin9_Z numeric
@attribute bin0_magnitude numeric
@attribute bin1_magnitude numeric
@attribute bin2_magnitude numeric
@attribute bin3_magnitude numeric
@attribute bin4_magnitude numeric
@attribute bin5_magnitude numeric
@attribute bin6_magnitude numeric
@attribute bin7_magnitude numeric
@attribute bin8_magnitude numeric
@attribute bin9_magnitude numeric
@attribute userID {rRHyStiEKkN4Cq5rVSxlpvrCwA72}

@data
0.99371337890625,-12.273300170898438,-1.1145172119140625,10.251588055857503,4.218690514564514,-10.484453916549683,0.47593581676483154,11.43436089594617,1.2003977346686268,0.9256055814023987,1.086674271393692,0.8255851105108246,0.884271826595068,0.7981056421995163,0.8238375950604677,0.7408173932973042,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1640625,0.8359375,0.0,0.0,0.0,0.1328125,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.5390625,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.40625,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
1.673675537109375,-11.088165283203125,-4.39697265625,6.3684492276051055,3.030343770980835,-7.789817571640015,-2.078789472579956,8.706215717428888,1.0531420098745874,1.4635349864389087,0.9743555306741936,1.608672176767578,0.8212153427302837,1.1308557242155075,0.7885245867073536,1.281255344700615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484375,0.3515625,0.0,0.0,0.0,0.0,0.2109375,0.7578125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640625,0.2421875,0.09375,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
0.469390869140625,-17.07366943359375,-9.221298217773438,4.232917044640913,3.3610422611236572,-9.575368881225586,-4.353654623031616,11.596121612997038,1.5343572993455055,3.2751078586851277,3.1848965629826718,3.269971915904611,1.2710664756596088,2.4497864842414856,2.5222079567611217,2.3637009168871126,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.3359375,0.6640625,0.0,0.0,0.0,0.2109375,0.3203125,0.359375,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.296875,0.3984375,0.1015625,0.15625,0.0,0.0,0.0,0.0,0.0,0.1015625,0.0390625,0.3125,0.3984375,0.1171875,0.03125,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
0.2563018798828125,-10.836776733398438,-0.72906494140625,5.876666152451424,3.7879215478897095,-8.69924020767212,0.3349592685699463,9.614968683679102,1.5042612947051865,1.0371457117578105,0.7168680212154969,1.2418042507676916,1.0543117858469486,0.7135165631771088,0.5851879417896271,0.8537380871238528,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.203125,0.6796875,0.1171875,0.0,0.0,0.0,0.421875,0.5546875,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453125,0.546875,0.0,0.0,0.0,0.0,0.0,0.0078125,0.1796875,0.7265625,0.0859375,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
-2.255218505859375,-11.92852783203125,-0.820037841796875,9.538188058914868,3.6715587377548218,-10.24634301662445,0.7293473482131958,11.057467053521336,1.6177316188062152,0.8170788768775011,0.8941133573921844,0.9035324405577364,1.1368040703237057,0.649539589881897,0.7114132903516293,0.8044988498188036,0.0078125,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0546875,0.1640625,0.7421875,0.0390625,0.0,0.0,0.03125,0.9453125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265625,0.2734375,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
-2.7986907958984375,-15.057754516601562,-5.404937744140625,6.807003809586159,1.5065644979476929,-9.079712271690369,-1.9081283807754517,9.742883687840637,2.057526116664581,2.3836127727289673,1.5073256074678765,2.36962801804261,1.6001727897673845,1.8723878506571054,1.1725499127060175,2.0388179504487,0.0390625,0.0,0.0234375,0.0,0.0,0.0,0.0,0.1953125,0.5390625,0.265625,0.0,0.0,0.0,0.1640625,0.25,0.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.703125,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.5390625,0.296875,0.109375,0.0546875,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
0.2084197998046875,-22.28106689453125,-10.21728515625,6.891781255838347,3.2717463970184326,-9.976452946662903,-4.472523331642151,12.065503401776402,1.6409324844238287,4.1466574552637745,3.0988115955472475,3.7617936242725407,1.2450484335422516,3.16762182302773,2.2578134927898645,2.894854122703762,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.328125,0.6015625,0.0703125,0.0,0.0,0.1171875,0.3359375,0.453125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.15625,0.5546875,0.109375,0.0546875,0.046875,0.0,0.0,0.0,0.0,0.0,0.171875,0.375,0.3046875,0.0546875,0.0390625,0.0546875,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
-1.3502044677734375,-11.6962890625,-6.2740325927734375,2.9594826556916227,3.072466015815735,-8.279338240623474,0.40214598178863525,9.555904621248029,2.530717525653128,2.5857722467410897,2.3291731995315756,2.312940656686327,2.0797588750720024,1.748083557933569,1.5225042290985584,1.7136792910532064,0.015625,0.0,0.0546875,0.0,0.0,0.0,0.0,0.1171875,0.296875,0.46875,0.1171875,0.0,0.0,0.0,0.5234375,0.34375,0.046875,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0390625,0.375,0.453125,0.0703125,0.03125,0.0,0.0,0.0,0.0703125,0.2265625,0.5625,0.140625,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
0.522064208984375,-13.240554809570312,-0.915802001953125,9.211994805758584,3.2396113872528076,-10.313493490219116,0.6999437808990479,10.918041168693312,1.0701088958786018,0.9593317636773764,0.7815505353165929,0.9087353682123208,0.7903044298291206,0.7037761099636555,0.6115376241505146,0.7138008840661153,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.40625,0.578125,0.015625,0.0,0.0,0.1015625,0.8828125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828125,0.171875,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
-0.9072723388671875,-14.95001220703125,-3.7601165771484375,6.231250904990648,1.505516529083252,-8.921526312828064,-1.673925757408142,9.444188887002497,1.773208007930382,2.576549012037112,1.1064391166431844,2.544919340060777,1.5344859212636948,2.0802832320332527,0.8881462831050158,2.2151411862412242,0.03125,0.0,0.0078125,0.0,0.0,0.0,0.0,0.1640625,0.578125,0.2578125,0.0,0.0,0.0,0.1640625,0.2421875,0.5703125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.84375,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.3359375,0.1484375,0.0234375,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72
